"name_with_owner","sha","author","date","verified","message","num_issues","commit_month","has_ci"
"relative-ci/bundle-stats","cc4b94d02a98bdb8bc49c9f72bbac053690c40c2","renovate-bot","2020-04-21 16:33:04","true","Update dependency webpack to v4.43.0",23,26,0
"relative-ci/bundle-stats","3850e17db9414d893ca6831ac02df4ff0fe5fe95","renovate-bot","2019-08-20 11:48:48","false","chore(deps): update dependency eslint to v6.2.1",12,18,0
"relative-ci/bundle-stats","77689eec7703ce16dfcb5d92bf3589b2103da295","renovate-bot","2019-05-24 21:54:57","true","fix(deps): update dependency @moonwalker/orbit-ui to v1.13.2",3,15,0
"relative-ci/bundle-stats","9eac2bae4ea90ade1359f882e6bd769357827ba7","vio","2019-06-07 16:50:12","true","Merge pull request #137 from bundle-stats/renovate/file-loader-4.x

chore(deps): update dependency file-loader to v4",7,16,0
"relative-ci/bundle-stats","cbf6eb7b2717e6f43f4c5b3e0cc3ee0e19017142","vio","2019-10-27 20:50:37","false","v1.12.1",21,20,0
"relative-ci/bundle-stats","6642f97c8780e3574cf50ce561cb3fc5d7d90d9a","vio","2019-05-20 21:50:23","false","chore: Update @relative-ci/webpack-bundle-stats-html-template

- BundleChunkModules fixes
- layout fixes",3,15,0
"relative-ci/bundle-stats","9b7111cd5e5137a875525d54948c6a7e48795023","vio","2021-07-19 18:09:11","false","fix(utils): ModuleName - replace invalid css prefix",25,41,0
"relative-ci/bundle-stats","18f269b0cd0c9199c0c1826cb0096acb1c82a0ae","vio","2020-03-31 16:57:13","true","Merge pull request #684 from relative-ci/renovate/relative-ci-agent-1.x

Update dependency @relative-ci/agent to v1.3.0",27,26,0
"relative-ci/bundle-stats","03f61748cac1de963c034a5089251b416bc34cfb","vio","2021-03-22 21:25:43","false","enhance(ui): EmptySet - add resetFilters and viewAll actions",30,37,0
"relative-ci/bundle-stats","7b1b3bdcc0425df80169e19241727376b1780891","vio","2020-04-30 20:39:51","true","Merge pull request #721 from relative-ci/renovate/lint-staged-10.x

chore(deps): update dependency lint-staged to v10.2.1",23,27,0
"relative-ci/bundle-stats","ab4def62fbb50bccbc18b95ef8a32e0086e8e02e","vio","2021-02-23 16:39:31","true","Merge pull request #1260 from jimblue/patch-1

feat: add an option to only log error/warning and stop logging info",34,36,0
"relative-ci/bundle-stats","6d2575ed3c4e65790fad226009ee0e011c1b8d99","vio","2020-09-18 16:56:58","false","chore: Update webpack to v5",24,31,0
"relative-ci/bundle-stats","b7776d0448176a1a1e894faedf29a71d4d934f4b","vio","2020-05-17 13:29:01","true","Merge pull request #741 from relative-ci/renovate/stylelint-13.x

chore(deps): update dependency stylelint to v13.4.0",23,27,0
"relative-ci/bundle-stats","48a62162e0d02184b80bbc0774ae8697c9b66b9e","vio","2023-01-25 23:01:38","false","v4.1.11",17,59,1
"relative-ci/bundle-stats","6f57d360cb53442fc7c7ddf2852d11c91f1e7d0e","vio","2022-02-13 22:34:56","false","fix: Use agent-action@v2",20,48,1
"relative-ci/bundle-stats","c74e156296788b80571abeecde8bc0cc79513246","vio","2019-05-30 21:45:31","false","refactor(web-compare): Remove unused utilities",6,16,0
"relative-ci/bundle-stats","8b26e75383b2f5c772ac6384d8c925a8dfe156e8","vio","2020-09-29 22:07:56","false","fix(webpack-plugin): Add webpack as peerDependency",25,31,0
"relative-ci/bundle-stats","366445caf0846b927baec0e2ae86e31b3812b12a","vio","2019-07-21 00:29:47","true","Merge pull request #227 from bundle-stats/update-ui

Update ui",8,17,0
"relative-ci/bundle-stats","e5f8351f3dfb036e876eb905c5aaa446404b7b28","vio","2019-07-17 18:10:04","false","v1.2.0",7,17,0
"relative-ci/bundle-stats","14722a71aca25709fee230f0474fec29a6629dd3","vio","2019-05-24 15:35:00","false","build: Move husky setup at the root level",4,15,0
"relative-ci/bundle-stats","5e00d0ca472cf7b3f4218971d2cbfc702ce2b6ae","vio","2021-05-15 21:55:07","false","build(html-templates): Avoid duplicate dependencies from linked packages",22,39,0
"relative-ci/bundle-stats","81f8f8f2df24e956a6e7f0f3ffdde0a35cc05cc9","vio","2022-02-27 20:12:04","false","build(ui): Skip snapshot testing",21,49,1
"relative-ci/bundle-stats","fb046cab4a53bf8c4145e6d183d2a8b2288a7feb","vio","2020-07-05 10:44:49","true","Merge pull request #804 from relative-ci/renovate/eslint-plugin-jest-23.x

chore(deps): update dependency eslint-plugin-jest to v23.18.0",24,29,0
"relative-ci/bundle-stats","abdcb45022433bd1441e9d0a46ff73512528bb91","vio","2019-02-22 06:56:38","false","fix(calculate-totals): Use lodash flatten",8,12,0
"relative-ci/bundle-stats","e172858ba00e8953e68851eedc639e673046670d","vio","2023-04-09 09:58:12","true","Merge pull request #3246 from relative-ci/fix-entry-info

fix(ui): CustomComponentLink - pass correct prop",12,62,1
"relative-ci/bundle-stats","6d5c5a004ff8584b3a25be5693f923a5b12c8cf5","vio","2022-06-03 18:44:07","true","Merge pull request #2362 from relative-ci/fix-webpack4-dependency

build: Install webpack4 on demand",17,52,1
"relative-ci/bundle-stats","3c28c1cf93405893c624aa635ef50b6fc29bd15a","vio","2020-08-17 11:33:00","false","refactor(ui): Use layout components",25,30,0
"relative-ci/bundle-stats","b8a364b5da1f2f9ccd744b13f583fa58df2ebcea","vio","2021-05-16 14:19:57","false","fix: babelrc - use node current config",22,39,0
"relative-ci/bundle-stats","9e8d7736b4c39d883990727e23939b3d0ffb5cc7","vio","2018-12-02 14:05:10","false","feat(metrics): Add state getters",8,9,0
"relative-ci/bundle-stats","82804d13a2016332042dd38a21a4a4b0dbb0c928","vio","2022-03-03 22:27:51","false","fix(ui): Table - correct outline variation",21,49,1
"relative-ci/bundle-stats","c8ebbb29b38d79a9fba2feb7c390a8164364ab05","vio","2020-04-10 09:19:12","true","Merge pull request #696 from relative-ci/renovate/babel-monorepo

Update babel monorepo to v7.9.5",28,26,0
"relative-ci/bundle-stats","cbde6737e1be1934270fa330e10cd68f77b423e0","vio","2020-04-25 17:04:11","true","Merge pull request #720 from relative-ci/renovate/terser-webpack-plugin-2.x

chore(deps): update dependency terser-webpack-plugin to v2.3.6",23,26,0
"relative-ci/bundle-stats","951e5c44584388b5200b350728c03446e90a598c","vio","2018-02-21 23:34:35","false","feature(sources): Allow to add multiple urls at once",9,0,0
"relative-ci/bundle-stats","2e4d1266bc865b698d5ff2374f6503eb54a58542","vio","2020-02-16 22:00:03","false","feature(utils): Report - show summary section",27,24,0
"relative-ci/bundle-stats","200d135259a5d863313d402096fcb89664459762","vio","2021-02-01 21:55:02","true","Merge pull request #1148 from relative-ci/summary-nav-to-sections

Summary nav to sections",25,35,0
"relative-ci/bundle-stats","721a4a9e71c7a9533b98fd6c0f8de7524d133f4d","vio","2019-09-11 19:50:09","false","feat(html-template: Add BundleAssetsTotalsChartBars",7,19,0
"relative-ci/bundle-stats","3bff709dc4da6264ee09b2fcbabbddec5c7299af","vio","2019-10-31 18:43:57","false","fix(ui): Render TotalBundleSize in JobsHeader",19,21,0
"relative-ci/bundle-stats","831eb2e0f085c915fcbc0a4e77f6a5daa3c9291b","vio","2019-03-24 12:37:12","false","build: Setup husky",3,13,0
"relative-ci/bundle-stats","403fe89cec23c0096c83783af631f55ccbfc5e28","vio","2018-09-23 21:35:23","true","Merge pull request #58 from relative-ci/setup-relative-ci-agent

build:",8,7,0
"relative-ci/bundle-stats","f65e6534ae523cd44495978b67b9064ecaaa7716","vio","2023-06-13 20:50:57","false","enhance(ui): MetricsTable - improve totals header",12,64,1
"relative-ci/bundle-stats","9ed359fb1fc5bece85827c8d4c2a608d80e13312","vio","2022-07-21 21:09:30","false","fix(utils): Modules filtered by chunk link - show all entries",14,53,1
"relative-ci/bundle-stats","23f268e085c30c09ce2bc39c52b8c4fd1b4ca5f9","vio","2020-04-12 09:36:46","true","Merge pull request #709 from relative-ci/fix-report-styles

fix(html-templates): Handle modules and non-modules styles",24,26,0
"relative-ci/bundle-stats","6bf54730c12986a0fc548a3151fe02320d12fbb2","vio","2021-05-16 09:42:32","false","chore: Update @relative-ci/agent - support for concatenated modules",22,39,0
"relative-ci/bundle-stats","ad7862c540d03cdcab262ce4decd932fb9bbbd67","vio","2021-07-27 17:26:06","false","build: Circleci - remove duplicate npm install",21,41,0
"relative-ci/bundle-stats","15754d3c63cd38ae4a9cd12e7baafda28434b3cb","vio","2018-12-02 13:37:32","false","feat(metrics): Add mergeRunsById",8,9,0
"relative-ci/bundle-stats","020e8b470f6bb5c45ff13d6fb4f4261ce915b664","vio","2018-12-02 12:31:02","false","feat: Calculate cacheInvalidation metric",8,9,0
"relative-ci/bundle-stats","c25e6b399af316fde84447668031b22880c56ba2","vio","2022-06-01 20:52:47","false",":package: release v3.3.9",18,52,1
"relative-ci/bundle-stats","0be6a782d5caf8d58e8650a22c3f2a58ee1d54d4","vio","2020-06-10 21:57:59","true","Merge pull request #773 from relative-ci/renovate/eslint-plugin-import-2.x

chore(deps): update dependency eslint-plugin-import to v2.21.2",23,28,0
"relative-ci/bundle-stats","4572b661a723149f2c843b188681fc04cf619b8e","vio","2021-02-21 09:49:18","false","feat(ui): DuplicatePackagesWarning - title delta and link",33,36,0
"relative-ci/bundle-stats","2f7b828c5f9291c16c158eb3f6f63e0ebc20df1d","vio","2020-04-13 16:47:09","false",":package: release v2.2.0",24,26,0
"relative-ci/bundle-stats","2569c5ea763dcef4fd68e899e5f7864f6e61b64b","vio","2019-06-07 17:04:24","true","Merge pull request #143 from bundle-stats/renovate/webpack-cli-3.x

chore(deps): update dependency webpack-cli to v3.3.3",7,16,0
"relative-ci/bundle-stats","7d33bad056bf9fc119a9b40edef74c329def24e7","vio","2019-11-28 17:21:24","false","fix(ui): Summary - update layout

boxes with space in-between",15,21,0
"relative-ci/bundle-stats","a195724e4e22a7746596e67d567c7cc32e7d3a17","renovate-bot","2019-12-27 21:13:10","false","chore(deps): update dependency lerna to v3.20.0",15,22,0
"relative-ci/bundle-stats","a075f48a463fa13f2515ebf4a1670a6e4e412274","vio","2022-01-23 14:27:54","true","Merge pull request #1992 from relative-ci/add-storybook-essentials

build: Add storybook-essentials",20,47,0
"relative-ci/bundle-stats","7d3f2e5a79f8f117aca4b1ec17a12daaa1c6408b","vio","2023-02-12 17:06:54","false","fix(utils): Insights duplicate packages - link to changed duplicate packages on ERROR/INFO",12,60,1
"relative-ci/bundle-stats","35af94f757238ada864f8b7b87160004c93f246d","vio","2019-11-13 21:35:44","false","fix(ui): SummaryItem - do not show delta when the baseline is missing",20,21,0
"relative-ci/bundle-stats","33517db2e002093d611b95846ddde96b724ab930","renovate-bot","2020-06-03 12:24:51","true","chore(deps): update dependency terser-webpack-plugin to v2.3.7",23,28,0
"relative-ci/bundle-stats","54275d71c642afbca841795fadde785ed81d5ae4","renovate-bot","2020-02-29 16:15:45","true","chore(deps): update storybook monorepo to v5.3.14",26,25,0
"relative-ci/bundle-stats","35393545a771adc71983da4c78a986494a88a76a","renovate-bot","2020-07-05 10:11:51","true","chore(deps): update dependency eslint-plugin-jest to v23.18.0",24,29,0
"relative-ci/bundle-stats","8ef0d108c0ea59fce0e5988608cc14d5c1bce413","renovate-bot","2019-09-24 13:34:59","false","fix(deps): update dependency @moonwalker/orbit-ui to v1.13.19",6,19,0
"relative-ci/bundle-stats","1adad73267a023f44213a580c4c524e222c693ea","renovate-bot","2019-11-19 04:35:59","false","fix(deps): update dependency yargs to v15",16,21,0
"relative-ci/bundle-stats","6d86e22107d505f460b9c4538f0f76d76c643238","vio","2021-03-12 22:15:28","false","test: Update fixtures

larger files",34,37,0
"relative-ci/bundle-stats","f4a3d5e4ed3aa025d121c9f8786a8485040a8486","vio","2022-06-03 19:51:28","false","build: Publish - always use cache",17,52,1
"relative-ci/bundle-stats","62443ca65df3850346405ac3efe2984a987bee4f","vio","2022-07-07 22:44:37","false","doc: Update metric descriptio & size info",16,53,1
"relative-ci/bundle-stats","c127133c505cdb1601b077dc8fd0896e095428fb","vio","2019-07-16 22:17:47","false","fix(ui): Use correct PropTypes",7,17,0
"relative-ci/bundle-stats","a1cb76151bcbf2d9d37741f8ad79f736d04ed278","vio","2018-12-02 20:17:49","false","1.3.2",8,9,0
"relative-ci/bundle-stats","79a53939d905102a5fc1b5786421853fae9c6be5","vio","2023-02-12 09:26:45","true","Update dependencies (#3077)

build(deps-dev): bump jest-cli from 29.4.0 to 29.4.1

Bumps [jest-cli](https://github.com/facebook/jest/tree/HEAD/packages/jest-cli) from 29.4.0 to 29.4.1.
- [Release notes](https://github.com/facebook/jest/releases)
- [Changelog](https://github.com/facebook/jest/blob/main/CHANGELOG.md)
- [Commits](https://github.com/facebook/jest/commits/v29.4.1/packages/jest-cli)

---
updated-dependencies:
- dependency-name: jest-cli
  dependency-type: direct:development
  update-type: version-update:semver-patch
...



build(deps-dev): bump eslint-plugin-react from 7.32.1 to 7.32.2

Bumps [eslint-plugin-react](https://github.com/jsx-eslint/eslint-plugin-react) from 7.32.1 to 7.32.2.
- [Release notes](https://github.com/jsx-eslint/eslint-plugin-react/releases)
- [Changelog](https://github.com/jsx-eslint/eslint-plugin-react/blob/master/CHANGELOG.md)
- [Commits](https://github.com/jsx-eslint/eslint-plugin-react/compare/v7.32.1...v7.32.2)

---
updated-dependencies:
- dependency-name: eslint-plugin-react
  dependency-type: direct:development
  update-type: version-update:semver-patch
...



build(deps-dev): bump babel-jest from 29.4.0 to 29.4.1

Bumps [babel-jest](https://github.com/facebook/jest/tree/HEAD/packages/babel-jest) from 29.4.0 to 29.4.1.
- [Release notes](https://github.com/facebook/jest/releases)
- [Changelog](https://github.com/facebook/jest/blob/main/CHANGELOG.md)
- [Commits](https://github.com/facebook/jest/commits/v29.4.1/packages/babel-jest)

---
updated-dependencies:
- dependency-name: babel-jest
  dependency-type: direct:development
  update-type: version-update:semver-patch
...



build(deps-dev): bump eslint from 8.32.0 to 8.33.0

Bumps [eslint](https://github.com/eslint/eslint) from 8.32.0 to 8.33.0.
- [Release notes](https://github.com/eslint/eslint/releases)
- [Changelog](https://github.com/eslint/eslint/blob/main/CHANGELOG.md)
- [Commits](https://github.com/eslint/eslint/compare/v8.32.0...v8.33.0)

---
updated-dependencies:
- dependency-name: eslint
  dependency-type: direct:development
  update-type: version-update:semver-minor
...



build(deps-dev): bump @storybook/addon-storyshots from 6.5.15 to 6.5.16

Bumps [@storybook/addon-storyshots](https://github.com/storybookjs/storybook/tree/HEAD/addons/storyshots/storyshots-core) from 6.5.15 to 6.5.16.
- [Release notes](https://github.com/storybookjs/storybook/releases)
- [Changelog](https://github.com/storybookjs/storybook/blob/v6.5.16/CHANGELOG.md)
- [Commits](https://github.com/storybookjs/storybook/commits/v6.5.16/addons/storyshots/storyshots-core)

---
updated-dependencies:
- dependency-name: ""@storybook/addon-storyshots""
  dependency-type: direct:development
  update-type: version-update:semver-patch
...



build(deps-dev): bump @storybook/manager-webpack5 from 6.5.15 to 6.5.16

Bumps [@storybook/manager-webpack5](https://github.com/storybookjs/storybook/tree/HEAD/lib/core) from 6.5.15 to 6.5.16.
- [Release notes](https://github.com/storybookjs/storybook/releases)
- [Changelog](https://github.com/storybookjs/storybook/blob/v6.5.16/CHANGELOG.md)
- [Commits](https://github.com/storybookjs/storybook/commits/v6.5.16/lib/core)

---
updated-dependencies:
- dependency-name: ""@storybook/manager-webpack5""
  dependency-type: direct:development
  update-type: version-update:semver-patch
...



build(deps-dev): bump @storybook/react from 6.5.15 to 6.5.16

Bumps [@storybook/react](https://github.com/storybookjs/storybook/tree/HEAD/app/react) from 6.5.15 to 6.5.16.
- [Release notes](https://github.com/storybookjs/storybook/releases)
- [Changelog](https://github.com/storybookjs/storybook/blob/v6.5.16/CHANGELOG.md)
- [Commits](https://github.com/storybookjs/storybook/commits/v6.5.16/app/react)

---
updated-dependencies:
- dependency-name: ""@storybook/react""
  dependency-type: direct:development
  update-type: version-update:semver-patch
...



build(deps-dev): bump typescript from 4.9.4 to 4.9.5

Bumps [typescript](https://github.com/Microsoft/TypeScript) from 4.9.4 to 4.9.5.
- [Release notes](https://github.com/Microsoft/TypeScript/releases)
- [Commits](https://github.com/Microsoft/TypeScript/compare/v4.9.4...v4.9.5)

---
updated-dependencies:
- dependency-name: typescript
  dependency-type: direct:development
  update-type: version-update:semver-patch
...



build(deps-dev): bump @types/yargs from 17.0.20 to 17.0.22

Bumps [@types/yargs](https://github.com/DefinitelyTyped/DefinitelyTyped/tree/HEAD/types/yargs) from 17.0.20 to 17.0.22.
- [Release notes](https://github.com/DefinitelyTyped/DefinitelyTyped/releases)
- [Commits](https://github.com/DefinitelyTyped/DefinitelyTyped/commits/HEAD/types/yargs)

---
updated-dependencies:
- dependency-name: ""@types/yargs""
  dependency-type: direct:development
  update-type: version-update:semver-patch
...



build(deps-dev): bump jest from 29.4.0 to 29.4.1

Bumps [jest](https://github.com/facebook/jest/tree/HEAD/packages/jest) from 29.4.0 to 29.4.1.
- [Release notes](https://github.com/facebook/jest/releases)
- [Changelog](https://github.com/facebook/jest/blob/main/CHANGELOG.md)
- [Commits](https://github.com/facebook/jest/commits/v29.4.1/packages/jest)

---
updated-dependencies:
- dependency-name: jest
  dependency-type: direct:development
  update-type: version-update:semver-patch
...



build(deps-dev): bump @storybook/addon-essentials from 6.5.15 to 6.5.16

Bumps [@storybook/addon-essentials](https://github.com/storybookjs/storybook/tree/HEAD/addons/essentials) from 6.5.15 to 6.5.16.
- [Release notes](https://github.com/storybookjs/storybook/releases)
- [Changelog](https://github.com/storybookjs/storybook/blob/v6.5.16/CHANGELOG.md)
- [Commits](https://github.com/storybookjs/storybook/commits/v6.5.16/addons/essentials)

---
updated-dependencies:
- dependency-name: ""@storybook/addon-essentials""
  dependency-type: direct:development
  update-type: version-update:semver-patch
...



build(deps-dev): bump jest-environment-jsdom from 29.4.0 to 29.4.1

Bumps [jest-environment-jsdom](https://github.com/facebook/jest/tree/HEAD/packages/jest-environment-jsdom) from 29.4.0 to 29.4.1.
- [Release notes](https://github.com/facebook/jest/releases)
- [Changelog](https://github.com/facebook/jest/blob/main/CHANGELOG.md)
- [Commits](https://github.com/facebook/jest/commits/v29.4.1/packages/jest-environment-jsdom)

---
updated-dependencies:
- dependency-name: jest-environment-jsdom
  dependency-type: direct:development
  update-type: version-update:semver-patch
...



build(deps-dev): bump @storybook/addons from 6.5.15 to 6.5.16

Bumps [@storybook/addons](https://github.com/storybookjs/storybook/tree/HEAD/lib/addons) from 6.5.15 to 6.5.16.
- [Release notes](https://github.com/storybookjs/storybook/releases)
- [Changelog](https://github.com/storybookjs/storybook/blob/v6.5.16/CHANGELOG.md)
- [Commits](https://github.com/storybookjs/storybook/commits/v6.5.16/lib/addons)

---
updated-dependencies:
- dependency-name: ""@storybook/addons""
  dependency-type: direct:development
  update-type: version-update:semver-patch
...



build(deps-dev): bump @typescript-eslint/parser from 5.49.0 to 5.50.0

Bumps [@typescript-eslint/parser](https://github.com/typescript-eslint/typescript-eslint/tree/HEAD/packages/parser) from 5.49.0 to 5.50.0.
- [Release notes](https://github.com/typescript-eslint/typescript-eslint/releases)
- [Changelog](https://github.com/typescript-eslint/typescript-eslint/blob/main/packages/parser/CHANGELOG.md)
- [Commits](https://github.com/typescript-eslint/typescript-eslint/commits/v5.50.0/packages/parser)

---
updated-dependencies:
- dependency-name: ""@typescript-eslint/parser""
  dependency-type: direct:development
  update-type: version-update:semver-minor
...



build(deps-dev): bump @storybook/builder-webpack5 from 6.5.15 to 6.5.16

Bumps [@storybook/builder-webpack5](https://github.com/storybookjs/storybook/tree/HEAD/lib/core) from 6.5.15 to 6.5.16.
- [Release notes](https://github.com/storybookjs/storybook/releases)
- [Changelog](https://github.com/storybookjs/storybook/blob/v6.5.16/CHANGELOG.md)
- [Commits](https://github.com/storybookjs/storybook/commits/v6.5.16/lib/core)

---
updated-dependencies:
- dependency-name: ""@storybook/builder-webpack5""
  dependency-type: direct:development
  update-type: version-update:semver-patch
...



build(deps-dev): bump @typescript-eslint/parser from 5.50.0 to 5.51.0

Bumps [@typescript-eslint/parser](https://github.com/typescript-eslint/typescript-eslint/tree/HEAD/packages/parser) from 5.50.0 to 5.51.0.
- [Release notes](https://github.com/typescript-eslint/typescript-eslint/releases)
- [Changelog](https://github.com/typescript-eslint/typescript-eslint/blob/main/packages/parser/CHANGELOG.md)
- [Commits](https://github.com/typescript-eslint/typescript-eslint/commits/v5.51.0/packages/parser)

---
updated-dependencies:
- dependency-name: ""@typescript-eslint/parser""
  dependency-type: direct:development
  update-type: version-update:semver-minor
...



build(deps-dev): bump @typescript-eslint/eslint-plugin

Bumps [@typescript-eslint/eslint-plugin](https://github.com/typescript-eslint/typescript-eslint/tree/HEAD/packages/eslint-plugin) from 5.49.0 to 5.51.0.
- [Release notes](https://github.com/typescript-eslint/typescript-eslint/releases)
- [Changelog](https://github.com/typescript-eslint/typescript-eslint/blob/main/packages/eslint-plugin/CHANGELOG.md)
- [Commits](https://github.com/typescript-eslint/typescript-eslint/commits/v5.51.0/packages/eslint-plugin)

---
updated-dependencies:
- dependency-name: ""@typescript-eslint/eslint-plugin""
  dependency-type: direct:development
  update-type: version-update:semver-minor
...



build(deps-dev): bump babel-jest from 29.4.1 to 29.4.2

Bumps [babel-jest](https://github.com/facebook/jest/tree/HEAD/packages/babel-jest) from 29.4.1 to 29.4.2.
- [Release notes](https://github.com/facebook/jest/releases)
- [Changelog](https://github.com/facebook/jest/blob/main/CHANGELOG.md)
- [Commits](https://github.com/facebook/jest/commits/v29.4.2/packages/babel-jest)

---
updated-dependencies:
- dependency-name: babel-jest
  dependency-type: direct:development
  update-type: version-update:semver-patch
...



build(deps-dev): bump lint-staged from 13.1.0 to 13.1.1

Bumps [lint-staged](https://github.com/okonet/lint-staged) from 13.1.0 to 13.1.1.
- [Release notes](https://github.com/okonet/lint-staged/releases)
- [Commits](https://github.com/okonet/lint-staged/compare/v13.1.0...v13.1.1)

---
updated-dependencies:
- dependency-name: lint-staged
  dependency-type: direct:development
  update-type: version-update:semver-patch
...



build(deps-dev): bump jest-cli from 29.4.1 to 29.4.2

Bumps [jest-cli](https://github.com/facebook/jest/tree/HEAD/packages/jest-cli) from 29.4.1 to 29.4.2.
- [Release notes](https://github.com/facebook/jest/releases)
- [Changelog](https://github.com/facebook/jest/blob/main/CHANGELOG.md)
- [Commits](https://github.com/facebook/jest/commits/v29.4.2/packages/jest-cli)

---
updated-dependencies:
- dependency-name: jest-cli
  dependency-type: direct:development
  update-type: version-update:semver-patch
...



build(deps-dev): bump jest-environment-jsdom from 29.4.1 to 29.4.2

Bumps [jest-environment-jsdom](https://github.com/facebook/jest/tree/HEAD/packages/jest-environment-jsdom) from 29.4.1 to 29.4.2.
- [Release notes](https://github.com/facebook/jest/releases)
- [Changelog](https://github.com/facebook/jest/blob/main/CHANGELOG.md)
- [Commits](https://github.com/facebook/jest/commits/v29.4.2/packages/jest-environment-jsdom)

---
updated-dependencies:
- dependency-name: jest-environment-jsdom
  dependency-type: direct:development
  update-type: version-update:semver-patch
...



build(deps-dev): bump jest from 29.4.1 to 29.4.2

Bumps [jest](https://github.com/facebook/jest/tree/HEAD/packages/jest) from 29.4.1 to 29.4.2.
- [Release notes](https://github.com/facebook/jest/releases)
- [Changelog](https://github.com/facebook/jest/blob/main/CHANGELOG.md)
- [Commits](https://github.com/facebook/jest/commits/v29.4.2/packages/jest)

---
updated-dependencies:
- dependency-name: jest
  dependency-type: direct:development
  update-type: version-update:semver-patch
...



chore: Remove chromatic

build(deps-dev): bump prettier from 2.8.3 to 2.8.4

Bumps [prettier](https://github.com/prettier/prettier) from 2.8.3 to 2.8.4.
- [Release notes](https://github.com/prettier/prettier/releases)
- [Changelog](https://github.com/prettier/prettier/blob/main/CHANGELOG.md)
- [Commits](https://github.com/prettier/prettier/compare/2.8.3...2.8.4)

---
updated-dependencies:
- dependency-name: prettier
  dependency-type: direct:development
  update-type: version-update:semver-patch
...



build(deps): bump use-query-params from 2.1.2 to 2.2.0

Bumps [use-query-params](https://github.com/pbeshai/use-query-params) from 2.1.2 to 2.2.0.
- [Release notes](https://github.com/pbeshai/use-query-params/releases)
- [Commits](https://github.com/pbeshai/use-query-params/compare/use-query-params@2.1.2...use-query-params@2.2.0)

---
updated-dependencies:
- dependency-name: use-query-params
  dependency-type: direct:production
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",12,60,1
