"name_with_owner","sha","author","date","verified","message","num_issues","commit_month","has_ci","is_core","first_commit","days_since_first"
"microsoft/azuredatastudio","6684dbb78c1bb4271cfb350b8b0431582a7c8810","raymondtruong","2023-05-08 15:42:40","true","[SQL Migration] Add storage/VM connectivity validation (#22982)

* Implement storage account connectivity check for SQL VM targets

* Add missing break statement

* Address PR comments",294,66,1,0,"2017-11-02 01:00:14","2012.86"
"microsoft/azuredatastudio","60900ff809266a9a65b8faa1021d5a82f4c7e08f","raymondtruong","2022-08-30 22:03:58","true","Fix broken 'Create new' DMS dialog (#20507)

* Fix broken 'Create new' DMS dialog

* Update string",545,58,1,0,"2017-11-02 01:00:14","1759.88"
"microsoft/azuredatastudio","5add835750d64a7494fef72f52e675c6983198be","YurongHe","2018-12-03 18:53:04","true","Fixed issue: Notebook: Can't use PySpark3 even though having big data cluster connected #3363 (#3380)",654,13,0,0,"2017-11-02 01:00:14","397"
"microsoft/azuredatastudio","ebf47224b74a1317c09cf0a993e85ef403241442","kburtram","2020-05-15 18:38:15","true","Properly initialize scenario recommendations (#10434)",909,30,1,1,"2017-11-02 01:00:14","924.23"
"microsoft/azuredatastudio","9d827869a1af956b5a5779b21a52ed09d3076a06","cavonac","2021-02-24 17:26:23","true","Cavonac/create az db (#14132)

* visual consistent
added variable table

* typo

* update variables and code

* variable descriptions

* typos

* typo

* added next steps

Co-authored-by: Alex Ma <alma1@microsoft.com>",1045,40,1,0,"2017-11-02 01:00:14","1208.43"
"microsoft/azuredatastudio","bdbe4fb6dee6f26b5e15c0c4fbcc78ae897f94a6","SakshiS-harma","2021-03-29 19:20:56","true","Fix telemetry for Sql db projects (#14896)",1055,41,1,1,"2017-11-02 01:00:14","1243.51"
"microsoft/azuredatastudio","254ecc4123f7903512d4a066192c546a4b11825e","SakshiS-harma","2020-12-10 17:50:49","true","Un-skip and fix a few of the db projects tests (#13726)

* Un-skip and fix a few of the db projects tests

* Addressed comments

* Fix one test failure on Linux/Mac",1043,37,1,1,"2017-11-02 01:00:14","1134.45"
"microsoft/azuredatastudio","efaa2c0e3f9385ccae7ac2c0b8b2917fc61cda85","kevcunnane","2019-03-14 21:27:08","true","Fix #4505 Notebooks: New Notebook will not work if existing untitled notebooks are rehydrated (#4506)

* Fix #4505 Notebooks: New Notebook will not work if existing untitled notebooks are rehydrated
* Also fixes #4508
* Unify behavior across New Notebook entry points
- Use Notebook-{n} as the standard in both entry points
- Use SQL as default provider in both
- Ensure both check for other names and only use free number",875,16,0,1,"2017-11-02 01:00:14","498.1"
"microsoft/azuredatastudio","f521d7cc63fa55a23dd3d012684e8c71b4bd4184","lewis-sanchez","2022-10-03 19:32:39","true","Query Execution Plan Expensive Operator Highlighting (#20579)

* Boilerplate for new context menu options

* Enables checkmarks for expensive operator context menu actions

* Updates azdataGraph version to 0.0.44

* Adds clearing logic to actions and retrieves additional info from nodes

* Removes unnecessary actions that aren't supported by other providers

* Finishes setting up the rest of the context menu actions

* Corrects context menu action label

* Defines new widget type for finding expensive operations

* Adds TODO for class icon name

* Creates action to open the expensive operation widget

* Adds escape and enter key shortcuts to findExpensiveOperation widget

* Styles find expensive operation widget

* Corrects class name for finding expensive operator action

* Corrects import statement.

* Code clean up

* Bumps azdataGraph version to 0.0.45

* Adds an info box for when a metric doesn't find any nodes

* Adds label to find expensive operator widget

* Invokes dispose when widget controller removes widget

* Implements disposable in all execution plan widgets.

* Adds off action to clear highlighting

* Adds a default setting and default prompt for highlighting metric

* Fixes not all code paths return error

* Removes shortcut key from text for widget actions

* Adds enum description

* Removes added dictionary type, and renames class name

* Removes unnecessary null checks

* Removes cost metric dictionary and adds corresponding properties

* Code review changes

* Removes incorrectly implemented key down event for widget.

* Renames widget and action class names for highlighting expensive ops

* File rename

* Cleans up labels to better reflect highlight action

* Removes hardcoded button width style and sets it to auto

* More clean up

* Clean up import statement

* Code review changes

* Drop down list only shows available metrics

* Updates highlight expensive operation icon

* Update STS version",512,59,1,1,"2017-11-02 01:00:14","1792.77"
"microsoft/azuredatastudio","23f1a08aa0c55da1e3c5b47599ca392e556b04d8","alanrenmsft","2020-04-09 19:02:00","true","add ability to dynamically update tabs (#9911)

* add dashboard and tabbedPanel samples

* add updateTabs to tabbedPanel component

* add updateTabs to tabbedPanel component",897,29,1,1,"2017-11-02 01:00:14","888.25"
"microsoft/azuredatastudio","f07427f2c1ceb9ce7a847e67e0ad6e8d23c41fdb","alanrenmsft","2021-11-05 00:00:32","true","add open table designer event telemetry (#17595)

* add open table designer telemetry event

* rename variables to reflect the text change

* format code",542,48,1,1,"2017-11-02 01:00:14","1463.96"
"microsoft/azuredatastudio","47e25044847413a82d765488046d7355932a3745","csigs","2022-11-21 17:26:02","true","Juno: check in to lego/hb_04604851-bac4-4681-9f74-73de611d6e48_20221120164123198. (#21283)",485,61,1,1,"2017-11-02 01:00:14","1845.93"
"microsoft/azuredatastudio","102888b9649ac9275fb07d60b9ec2827bc533a05","csigs","2022-10-04 16:40:09","true","Juno: check in to lego/hb_04604851-bac4-4681-9f74-73de611d6e48_20221004153807318. (#20719)",508,59,1,1,"2017-11-02 01:00:14","1793.65"
"microsoft/azuredatastudio","a764a481f3dc644e844e311415f11a6a66be203a","chlafreniere","2019-02-21 21:54:08","true","Ensure that we preserve rest of PATH when starting Jupyter (#4109)",793,16,0,1,"2017-11-02 01:00:14","475.12"
"microsoft/azuredatastudio","51cf2df2f8e5c30ca83c5b410898ae69e04fd545","MattIrv","2019-02-22 23:52:10","true","Reapply changes to publish.ts script (#4138)",805,16,0,0,"2017-11-02 01:00:14","476.2"
"microsoft/azuredatastudio","b2a5f65a77508e5c9a0b547a7af0ee63f18f6145","kburtram","2019-02-07 19:33:23","true","Add query action bar spacing for XML button (#3923)",791,15,0,1,"2017-11-02 01:00:14","461.02"
"microsoft/azuredatastudio","45e251c0d6c3124f7bde1b1f78f61a48dd07fd49","Charles-Gagnon","2021-08-31 22:58:19","true","Add test (#16953)",691,46,1,1,"2017-11-02 01:00:14","1395.67"
"microsoft/azuredatastudio","d0941bea5398930bda98f48c199e02f1c987eb97","Charles-Gagnon","2021-09-07 00:38:41","true","Fix extensions-lint script (#17008)",691,46,1,1,"2017-11-02 01:00:14","1400.74"
"microsoft/azuredatastudio","eb67b299def0840c4f323cc09aabe496dc091d0a","alanrenmsft","2019-01-19 01:00:30","true","Alanren/integration test (#3657)

* add an extension for integration tests

* setup ads before running test

* test setup

* test cases

* bash script

* shorter temp folder name

* code cleanup

* add commented out original code

* fix test error

* test result path

* rename results file

* change file path

* report smoke test results

* test stablize

* test stablization and configurable test servers

* fix smoke test error

* connection provider

* simplify the integration test script

* add comment

* fix tslint error

* address PR comments

* add temp log to check whether the environment variable is already set

* remove temp log

* move api definition to testapi typing file

* exclude integration tests extension

* address comments",753,15,0,1,"2017-11-02 01:00:14","442.25"
"microsoft/azuredatastudio","afc37973d03620c98e7c2ffcb1e113ed717f53e3","alanrenmsft","2019-01-22 18:53:26","true","Update readme.md",754,15,0,1,"2017-11-02 01:00:14","446"
"microsoft/azuredatastudio","4e8af635c63311ebcf7e5e54252055476a225001","smartguest","2022-08-08 21:52:48","true","[Loc] first update to xlfs for 8-8-2022 (#20270)",584,57,1,1,"2017-11-02 01:00:14","1737.87"
